Removed Pin From Net: NetName=GND Pin=C14-1
Removed Pin From Net: NetName=+5V Pin=C14-2
Removed Pin From Net: NetName=GND Pin=DS6-2
Removed Pin From Net: NetName=GND Pin=DS7-2
Removed Pin From Net: NetName=GND Pin=DS8-2
Removed Pin From Net: NetName=+5V_FSB Pin=M1-1
Removed Pin From Net: NetName=VBUS_USB Pin=M1-2
Removed Pin From Net: NetName=+5V_Prgm Pin=M1-3
Removed Pin From Net: NetName=VBUS_USB Pin=R6-1
Removed Pin From Net: NetName=GND Pin=R6-2
Removed Pin From Net: NetName=GND Pin=R7-1
Removed Pin From Net: NetName=+5V_FSB Pin=R7-2
Removed Pin From Net: NetName=VBUS_USB Pin=R8-2
Removed Pin From Net: NetName=+5V_FSB Pin=R9-1
Removed Pin From Net: NetName=NetDS6_1 Pin=R14-2
Removed Pin From Net: NetName=NetDS7_1 Pin=R15-2
Removed Pin From Net: NetName=MCU_Debug_LED3 Pin=R16-1
Removed Pin From Net: NetName=NetDS8_1 Pin=R16-2
Removed Pin From Net: NetName=MCU_Ext_LED_Ind1 Pin=R23-2
Removed Pin From Net: NetName=MCU_Ext_LED_Ind4 Pin=R24-2
Removed Pin From Net: NetName=MCU_Ext_LED_Ind2 Pin=R27-2
Removed Pin From Net: NetName=MCU_Ext_LED_Ind5 Pin=R28-2
Removed Pin From Net: NetName=MCU_Ext_LED_Ind3 Pin=R31-2
Removed Pin From Net: NetName=+5V Pin=U3-6
Removed Pin From Net: NetName=+5V_FSB Pin=U4-3
Removed Pin From Net: NetName=NetR8_1 Pin=U4-5
Removed Pin From Net: NetName=+5V Pin=U4-6
Removed Member From Class: ClassName=U_PowerCircuitry Member=C17
Removed Member From Class: ClassName=U_PowerCircuitry Member=M1
Removed Member From Class: ClassName=Ext_LED1 Member=R25
Removed Member From Class: ClassName=Ext_LED4 Member=R26
Removed Member From Class: ClassName=Ext_LED2 Member=R27
Removed Member From Class: ClassName=Ext_Led5 Member=R28
Removed Member From Class: ClassName=Ext_LED3 Member=R31
Change Component Footprint: Designator=R14 Old Footprint=RESC0402(1005)_L New Footprint=RESC2013X50X35ML15T15
Change Component Footprint: Designator=R15 Old Footprint=RESC0402(1005)_L New Footprint=RESC2013X50X35ML15T15
Change Component Comment : Designator=R14 Old Comment=330R2J New Comment=Resistor 10k +/-1% 0805 125 mW
Change Component Comment : Designator=R15 Old Comment=330R2J New Comment=Resistor 10k +/-1% 0805 125 mW
Change Component Designator: OldDesignator=C1 NewDesignator=C11
Add component (AddParameter): Name = "Case/Package"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Dropout Voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Frequency"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Power Dissipation"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Supply Voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Supply Voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Nominal Supply Current"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Current"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "6"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS Compliant"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=U14(DIOD-SOD123-A_V)
Add component (AddParameter): Name = "Case/Package"; Value = "SOD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ClassName"; Value = "Ext_LED2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Output current"; Value = "21mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Supply Voltage"; Value = "60V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Input Voltage"; Value = "2.5V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-40°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Nominal Supply Current"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Nominal Supply Voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS Compliant"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=U15(DIOD-SOD123-A_V)
Add component (AddParameter): Name = "Case/Package"; Value = "SOD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ClassName"; Value = "Ext_LED2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Output current"; Value = "21mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Supply Voltage"; Value = "60V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Input Voltage"; Value = "2.5V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-40°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Nominal Supply Current"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Nominal Supply Voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS Compliant"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=U16(DIOD-SOD123-A_V)
Add component (AddParameter): Name = "Case/Package"; Value = "SOD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ClassName"; Value = "Ext_LED2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Output current"; Value = "21mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Supply Voltage"; Value = "60V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Input Voltage"; Value = "2.5V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-40°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Nominal Supply Current"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Nominal Supply Voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS Compliant"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = ""; VariantName = "[No Variations]"
Added Pin To Net: NetName=MCU_Debug_LED1 Pin=M1-1
Added Pin To Net: NetName=GND Pin=M1-2
Added Pin To Net: NetName=MCU_Debug_LED2 Pin=M2-1
Added Pin To Net: NetName=GND Pin=M2-2
Added Pin To Net: NetName=MCU_Debug_LED3 Pin=M3-1
Added Pin To Net: NetName=GND Pin=M3-2
Added Pin To Net: NetName=MCU_Ext_LED_Ind1 Pin=M4-1
Added Pin To Net: NetName=MCU_Ext_LED_Ind4 Pin=M5-1
Added Pin To Net: NetName=MCU_Ext_LED_Ind2 Pin=M6-1
Added Pin To Net: NetName=MCU_Ext_LED_Ind5 Pin=M7-1
Added Pin To Net: NetName=MCU_Ext_LED_Ind3 Pin=M8-1
Added Pin To Net: NetName=VBUS_USB Pin=R4-1
Added Pin To Net: NetName=GND Pin=R4-2
Added Pin To Net: NetName=+5V_FSB Pin=R9-1
Added Pin To Net: NetName=GND Pin=R14-2
Added Pin To Net: NetName=GND Pin=R15-2
Added Pin To Net: NetName=MCU_Debug_LED3 Pin=R20-1
Added Pin To Net: NetName=GND Pin=R20-2
Added Pin To Net: NetName=MCU_Ext_LED_Ind1 Pin=R23-1
Added Pin To Net: NetName=MCU_Ext_LED_Ind4 Pin=R24-1
Added Pin To Net: NetName=MCU_Ext_LED_Ind2 Pin=R25-1
Added Pin To Net: NetName=MCU_Ext_LED_Ind5 Pin=R26-1
Added Pin To Net: NetName=MCU_Ext_LED_Ind3 Pin=R27-1
Added Pin To Net: NetName=+5V_FSB Pin=U9-3
Added Pin To Net: NetName=NetR8_1 Pin=U9-5
Added Pin To Net: NetName=+5V Pin=U9-6
Added Pin To Net: NetName=+3V3 Pin=U14-1
Added Pin To Net: NetName=NetDS6_1 Pin=U14-2
Added Pin To Net: NetName=+3V3 Pin=U15-1
Added Pin To Net: NetName=NetDS7_1 Pin=U15-2
Added Pin To Net: NetName=+3V3 Pin=U16-1
Added Pin To Net: NetName=NetDS8_1 Pin=U16-2
Change Net Name : Old Net Name=NetC3_1 New Net Name=NetC1_1
Change Net Name : Old Net Name=NetC3_2 New Net Name=NetC1_2
Change Net Name : Old Net Name=NetC9_1 New Net Name=NetC7_1
Change Net Name : Old Net Name=NetC17_2 New Net Name=NetC16_2
Change Net Name : Old Net Name=NetC28_2 New Net Name=NetC27_2
Change Net Name : Old Net Name=NetC33_2 New Net Name=NetC32_2
Change Net Name : Old Net Name=NetC34_1 New Net Name=NetC33_1
Change Net Name : Old Net Name=NetC39_2 New Net Name=NetC38_2
Change Net Name : Old Net Name=NetC40_1 New Net Name=NetC39_1
Change Net Name : Old Net Name=NetC40_2 New Net Name=NetC39_2
Change Net Name : Old Net Name=NetC41_1 New Net Name=NetC40_1
Change Net Name : Old Net Name=NetC41_2 New Net Name=NetC40_2
Change Net Name : Old Net Name=NetC45_2 New Net Name=NetC44_2
Change Net Name : Old Net Name=NetC46_1 New Net Name=NetC45_1
Change Net Name : Old Net Name=NetC46_2 New Net Name=NetC45_2
Change Net Name : Old Net Name=NetC47_1 New Net Name=NetC46_1
Change Net Name : Old Net Name=NetC47_2 New Net Name=NetC46_2
Change Net Name : Old Net Name=NetC50_2 New Net Name=NetC49_2
Change Net Name : Old Net Name=NetC51_1 New Net Name=NetC50_1
Change Net Name : Old Net Name=NetC55_2 New Net Name=NetC54_2
Change Net Name : Old Net Name=NetC56_1 New Net Name=NetC55_1
Change Net Name : Old Net Name=NetJ8_1 New Net Name=NetJ6_03
Change Net Name : Old Net Name=NetM2_3 New Net Name=NetM4_3
Change Net Name : Old Net Name=NetM3_3 New Net Name=NetM5_3
Change Net Name : Old Net Name=NetM4_3 New Net Name=NetM6_3
Change Net Name : Old Net Name=NetM5_3 New Net Name=NetM7_3
Change Net Name : Old Net Name=NetM6_3 New Net Name=NetM8_3
Change Net Name : Old Net Name=NetR41_2 New Net Name=NetR37_2
Change Net Name : Old Net Name=NetR44_2 New Net Name=NetR40_2
Added Pin To Net: NetName=NetDS6_2 Pin=DS6-2
Added Pin To Net: NetName=NetDS6_2 Pin=M1-3
Added Net: Name=NetDS6_2
Added Pin To Net: NetName=NetDS7_2 Pin=DS7-2
Added Pin To Net: NetName=NetDS7_2 Pin=M2-3
Added Net: Name=NetDS7_2
Added Pin To Net: NetName=NetDS8_2 Pin=DS8-2
Added Pin To Net: NetName=NetDS8_2 Pin=M3-3
Added Net: Name=NetDS8_2
Added Pin To Net: NetName=NetR2_1 Pin=R2-1
Added Pin To Net: NetName=NetR2_1 Pin=R7-1
Added Pin To Net: NetName=NetR2_1 Pin=U2-5
Added Pin To Net: NetName=NetR2_1 Pin=U4-3
Added Net: Name=NetR2_1
Added Pin To Net: NetName=NetR9_2 Pin=R9-2
Added Pin To Net: NetName=NetR9_2 Pin=U9-2
Added Net: Name=NetR9_2
Added Pin To Net: NetName=PrgmVsUSB Pin=R8-2
Added Pin To Net: NetName=PrgmVsUSB Pin=U2-6
Added Pin To Net: NetName=PrgmVsUSB Pin=U4-6
Added Pin To Net: NetName=PrgmVsUSB Pin=U9-1
Added Net: Name=PrgmVsUSB
Added Member To Class: ClassName=Ext_LED2 Member=Component M1 MOS NMOS 30V 5.6A SOT-23
Added Member To Class: ClassName=U_MicroController Member=Component M1 MOS NMOS 30V 5.6A SOT-23
Added Member To Class: ClassName=Ext_LED2 Member=Component M2 MOS NMOS 30V 5.6A SOT-23
Added Member To Class: ClassName=U_MicroController Member=Component M2 MOS NMOS 30V 5.6A SOT-23
Added Member To Class: ClassName=Ext_LED2 Member=Component M3 MOS NMOS 30V 5.6A SOT-23
Added Member To Class: ClassName=U_MicroController Member=Component M3 MOS NMOS 30V 5.6A SOT-23
Added Member To Class: ClassName=Ext_LED2 Member=Component R14 Resistor 10k +/-1% 0805 125 mW
Added Member To Class: ClassName=Ext_LED2 Member=Component R15 Resistor 10k +/-1% 0805 125 mW
Added Member To Class: ClassName=Ext_LED2 Member=Component R20 Resistor 10k +/-1% 0805 125 mW
Add Class Member: Failed to add class member : Component TP1 5003
Add Class Member: Failed to add class member : Component TP2 5003
Add Class Member: Failed to add class member : Component TP4 5003
Add Class Member: Failed to add class member : Component TP5 5003
Add Class Member: Failed to add class member : Component TP6 5003
Add Class Member: Failed to add class member : Component TP7 5003
Add Class Member: Failed to add class member : Component TP8 5003
Added Member To Class: ClassName=U_PowerCircuitry Member=Component U12 LM66100
Added Member To Class: ClassName=Ext_LED2 Member=Component U14 AL5809-20S1-7
Added Member To Class: ClassName=U_MicroController Member=Component U14 AL5809-20S1-7
Added Member To Class: ClassName=U_MicroController Member=Component U15 AL5809-20S1-7
Added Member To Class: ClassName=Ext_LED2 Member=Component U16 AL5809-20S1-7
Added Member To Class: ClassName=U_MicroController Member=Component U16 AL5809-20S1-7
Added Member To Class: ClassName=Ext_LED2 Member=Component U19 AL5809-20S1-7
